tf	group	offset_bp	protection_score	n_sites	site_coordinate	lineage
RORA	CD4_T	63	-0.00011837578321638497	5000	motif_center	T_NK
RORA	CD4_T	64	-6.315090093531083e-05	5000	motif_center	T_NK
RORA	CD4_T	65	-5.699856302148008e-05	5000	motif_center	T_NK
RORA	CD4_T	66	-2.2606403304648894e-06	5000	motif_center	T_NK
RORA	CD4_T	67	7.815997060379434e-05	5000	motif_center	T_NK
RORA	CD4_T	68	0.00012921782502363453	5000	motif_center	T_NK
RORA	CD4_T	69	0.0001509201968971285	5000	motif_center	T_NK
RORA	CD4_T	70	9.193389844542547e-05	5000	motif_center	T_NK
RORA	CD4_T	71	0.00010118081090593374	5000	motif_center	T_NK
RORA	CD4_T	72	0.00012402970388274452	5000	motif_center	T_NK
RORA	CD4_T	73	0.00013630109091623344	5000	motif_center	T_NK
RORA	CD4_T	74	0.0001642556597330259	5000	motif_center	T_NK
RORA	CD4_T	75	0.00016176575874989616	5000	motif_center	T_NK
RORA	CD4_T	76	0.00014097359541274381	5000	motif_center	T_NK
RORA	CD4_T	77	8.629320578853626e-05	5000	motif_center	T_NK
RORA	CD4_T	78	3.3532651909997085e-05	5000	motif_center	T_NK
RORA	CD4_T	79	-2.7477530097411423e-05	5000	motif_center	T_NK
RORA	CD4_T	80	-7.303158835161947e-05	5000	motif_center	T_NK
RORA	CD4_T	81	-0.0001422034477655664	5000	motif_center	T_NK
RORA	CD4_T	82	-0.00016939241893302757	5000	motif_center	T_NK
RORA	CD4_T	83	-0.0001727078778235207	5000	motif_center	T_NK
RORA	CD4_T	84	-0.00020150453773344883	5000	motif_center	T_NK
RORA	CD4_T	85	-0.0002397681124950389	5000	motif_center	T_NK
RORA	CD4_T	86	-0.0002649486305170822	5000	motif_center	T_NK
RORA	CD4_T	87	-0.0002726451683890902	5000	motif_center	T_NK
RORA	CD4_T	88	-0.000306506720261382	5000	motif_center	T_NK
RORA	CD4_T	89	-0.0003186786885737247	5000	motif_center	T_NK
RORA	CD4_T	90	-0.00028762116807628255	5000	motif_center	T_NK
RORA	CD4_T	91	-0.00023474289867394344	5000	motif_center	T_NK
RORA	CD4_T	92	-0.00018802027395669208	5000	motif_center	T_NK
RORA	CD4_T	93	-0.00017299731858355476	5000	motif_center	T_NK
RORA	CD4_T	94	-0.00015744508014648882	5000	motif_center	T_NK
RORA	CD4_T	95	-0.0001828083434583	5000	motif_center	T_NK
RORA	CD4_T	96	-0.00021104529944931515	5000	motif_center	T_NK
RORA	CD4_T	97	-0.0002007598791500878	5000	motif_center	T_NK
RORA	CD4_T	98	-0.00015037393549531108	5000	motif_center	T_NK
RORA	CD4_T	99	-0.00011234424936416507	5000	motif_center	T_NK
RORA	CD4_T	100	-4.764187112296821e-05	5000	motif_center	T_NK
RORA	CD4_T	101	1.0489109225807463e-05	5000	motif_center	T_NK
RORA	CD4_T	102	6.983627460539201e-05	5000	motif_center	T_NK
RORA	CD4_T	103	4.0525762132384135e-05	5000	motif_center	T_NK
RORA	CD4_T	104	1.7238641167208017e-06	5000	motif_center	T_NK
RORA	CD4_T	105	-3.1840312298801396e-05	5000	motif_center	T_NK
RORA	CD4_T	106	-5.3404245755501404e-05	5000	motif_center	T_NK
RORA	CD4_T	107	-1.7922217313525324e-05	5000	motif_center	T_NK
RORA	CD4_T	108	7.584333791174971e-06	5000	motif_center	T_NK
RORA	CD4_T	109	1.4108320305510937e-06	5000	motif_center	T_NK
RORA	CD4_T	110	-1.7751817825590547e-05	5000	motif_center	T_NK
RORA	CD4_T	111	-4.102241925942529e-05	5000	motif_center	T_NK
RORA	CD4_T	112	-4.568742904265165e-05	5000	motif_center	T_NK
RORA	CD4_T	113	-0.00013948252243891615	5000	motif_center	T_NK
RORA	CD4_T	114	-0.00023892513909504285	5000	motif_center	T_NK
RORA	CD4_T	115	-0.0002755752941849868	5000	motif_center	T_NK
RORA	CD4_T	116	-0.0002868042096548554	5000	motif_center	T_NK
RORA	CD4_T	117	-0.00025577336251771153	5000	motif_center	T_NK
RORA	CD4_T	118	-0.0002746948479457156	5000	motif_center	T_NK
RORA	CD4_T	119	-0.0003473042874560647	5000	motif_center	T_NK
RORA	CD4_T	120	-0.0003799172531866006	5000	motif_center	T_NK
RORA	CD4_T	121	-0.0004359434459117791	5000	motif_center	T_NK
RORA	CD4_T	122	-0.0004621082402277905	5000	motif_center	T_NK
RORA	CD4_T	123	-0.0004221267536551293	5000	motif_center	T_NK
RORA	CD4_T	124	-0.00035914493048191075	5000	motif_center	T_NK
RORA	CD4_T	125	-0.00032110620637445077	5000	motif_center	T_NK
RORA	CD4_T	126	-0.00028934481140350295	5000	motif_center	T_NK
RORA	CD4_T	127	-0.00024079647849999802	5000	motif_center	T_NK
RORA	CD4_T	128	-0.0002728706812886658	5000	motif_center	T_NK
RORA	CD4_T	129	-0.0003160344794431312	5000	motif_center	T_NK
RORA	CD4_T	130	-0.0003051514395735859	5000	motif_center	T_NK
RORA	CD4_T	131	-0.0003011735498305297	5000	motif_center	T_NK
RORA	CD4_T	132	-0.0002732273571143841	5000	motif_center	T_NK
RORA	CD4_T	133	-0.0002564289561871086	5000	motif_center	T_NK
RORA	CD4_T	134	-0.000161746360140188	5000	motif_center	T_NK
RORA	CD4_T	135	-3.048459278366493e-05	5000	motif_center	T_NK
RORA	CD4_T	136	-7.932856247006015e-06	5000	motif_center	T_NK
RORA	CD4_T	137	-1.4552311373637952e-05	5000	motif_center	T_NK
RORA	CD4_T	138	-4.15611810522477e-05	5000	motif_center	T_NK
RORA	CD4_T	139	-6.969717277994407e-05	5000	motif_center	T_NK
RORA	CD4_T	140	-6.187850998093597e-05	5000	motif_center	T_NK
RORA	CD4_T	141	-7.670813575948827e-05	5000	motif_center	T_NK
RORA	CD4_T	142	-2.0396690543563085e-05	5000	motif_center	T_NK
RORA	CD4_T	143	-1.746149556158469e-05	5000	motif_center	T_NK
RORA	CD4_T	144	-6.63482075442404e-05	5000	motif_center	T_NK
RORA	CD4_T	145	-7.688471038666154e-05	5000	motif_center	T_NK
RORA	CD4_T	146	-8.176376965384705e-05	5000	motif_center	T_NK
RORA	CD4_T	147	-0.00015576552935225472	5000	motif_center	T_NK
RORA	CD4_T	148	-0.00023405710400357157	5000	motif_center	T_NK
RORA	CD4_T	149	-0.0002175307290241831	5000	motif_center	T_NK
RORA	CD4_T	150	-0.0001820395012385248	5000	motif_center	T_NK
RORA	CD4_T	151	-0.00014903883067150878	5000	motif_center	T_NK
RORA	CD4_T	152	-0.00014078308144912545	5000	motif_center	T_NK
RORA	CD4_T	153	-0.00017063448790692257	5000	motif_center	T_NK
RORA	CD4_T	154	-0.0001869479424519891	5000	motif_center	T_NK
RORA	CD4_T	155	-0.00019990072542365456	5000	motif_center	T_NK
RORA	CD4_T	156	-0.00023525969141134813	5000	motif_center	T_NK
RORA	CD4_T	157	-0.00023162512490925574	5000	motif_center	T_NK
RORA	CD4_T	158	-0.00020343233353314547	5000	motif_center	T_NK
RORA	CD4_T	159	-0.0001715086526257706	5000	motif_center	T_NK
RORA	CD4_T	160	-0.00011782349374377544	5000	motif_center	T_NK
RORA	CD4_T	161	-4.583940093329719e-05	5000	motif_center	T_NK
RORA	CD4_T	162	-2.665056923338311e-05	5000	motif_center	T_NK
RORA	CD4_T	163	-6.651163975837345e-05	5000	motif_center	T_NK
RORA	CD4_T	164	-5.499116649995738e-05	5000	motif_center	T_NK
RORA	CD4_T	165	2.0348152336376914e-06	5000	motif_center	T_NK
RORA	CD4_T	166	2.8567640384178153e-05	5000	motif_center	T_NK
RORA	CD4_T	167	9.425179244719733e-06	5000	motif_center	T_NK
RORA	CD4_T	168	8.907941012470258e-05	5000	motif_center	T_NK
RORA	CD4_T	169	0.00017854821898797115	5000	motif_center	T_NK
RORA	CD4_T	170	0.0001682893456971626	5000	motif_center	T_NK
RORA	CD4_T	171	0.0001661613245357808	5000	motif_center	T_NK
RORA	CD4_T	172	0.00013011608683550623	5000	motif_center	T_NK
RORA	CD4_T	173	9.826184123819942e-05	5000	motif_center	T_NK
RORA	CD4_T	174	9.021682192615794e-05	5000	motif_center	T_NK
RORA	CD4_T	175	8.982838564609505e-05	5000	motif_center	T_NK
RORA	CD4_T	176	8.336043431449907e-05	5000	motif_center	T_NK
RORA	CD4_T	177	5.0313803126960516e-05	5000	motif_center	T_NK
RORA	CD4_T	178	6.304457881552497e-07	5000	motif_center	T_NK
RORA	CD4_T	179	-3.3399287842081696e-05	5000	motif_center	T_NK
RORA	CD4_T	180	-7.307122513911272e-05	5000	motif_center	T_NK
RORA	CD4_T	181	-0.00017500681362142686	5000	motif_center	T_NK
RORA	CD4_T	182	-0.0002489536611128282	5000	motif_center	T_NK
RORA	CD4_T	183	-0.00022747841929723943	5000	motif_center	T_NK
RORA	CD4_T	184	-0.00022709324999012435	5000	motif_center	T_NK
RORA	CD4_T	185	-0.00026260942082183703	5000	motif_center	T_NK
RORA	CD4_T	186	-0.00033052663279110883	5000	motif_center	T_NK
RORA	CD4_T	187	-0.0003760864980487141	5000	motif_center	T_NK
RORA	CD4_T	188	-0.00034585684519269043	5000	motif_center	T_NK
RORA	CD4_T	189	-0.0003362941745415041	5000	motif_center	T_NK
RORA	CD4_T	190	-0.0003387244836614428	5000	motif_center	T_NK
RORA	CD4_T	191	-0.0003175689460689986	5000	motif_center	T_NK
RORA	CD4_T	192	-0.00029326264889824576	5000	motif_center	T_NK
RORA	CD4_T	193	-0.0002684581252761762	5000	motif_center	T_NK
RORA	CD4_T	194	-0.0002118792052987267	5000	motif_center	T_NK
RORA	CD4_T	195	-0.00019250441094461343	5000	motif_center	T_NK
RORA	CD4_T	196	-0.0002047430786128934	5000	motif_center	T_NK
RORA	CD4_T	197	-0.00021252563986066345	5000	motif_center	T_NK
RORA	CD4_T	198	-0.0001604948927548251	5000	motif_center	T_NK
RORA	CD4_T	199	-8.407665471723679e-05	5000	motif_center	T_NK
RORA	CD4_T	200	-3.381024434210124e-05	5000	motif_center	T_NK
RORA	CD4_T	201	-9.98065970879685e-07	5000	motif_center	T_NK
RORA	CD4_T	202	0.00011094805397322783	5000	motif_center	T_NK
RORA	CD4_T	203	0.000148032836407692	5000	motif_center	T_NK
RORA	CD4_T	204	0.00012186819227673774	5000	motif_center	T_NK
RORA	CD4_T	205	0.00013073722355916133	5000	motif_center	T_NK
RORA	CD4_T	206	0.000141578306116	5000	motif_center	T_NK
RORA	CD4_T	207	0.0001543863800477713	5000	motif_center	T_NK
RORA	CD4_T	208	0.00016570017315239776	5000	motif_center	T_NK
RORA	CD4_T	209	0.00016143134737461136	5000	motif_center	T_NK
RORA	CD4_T	210	0.00016091567186749325	5000	motif_center	T_NK
RORA	CD4_T	211	0.00013360072150594548	5000	motif_center	T_NK
RORA	CD4_T	212	8.703232814232095e-05	5000	motif_center	T_NK
RORA	CD4_T	213	5.244948810604862e-05	5000	motif_center	T_NK
RORA	CD4_T	214	3.437584606617644e-05	5000	motif_center	T_NK
RORA	CD4_T	215	-2.1389642241516175e-05	5000	motif_center	T_NK
RORA	CD4_T	216	-3.6015303723665494e-05	5000	motif_center	T_NK
RORA	CD4_T	217	-7.677860799516507e-06	5000	motif_center	T_NK
RORA	CD4_T	218	3.692783848993023e-05	5000	motif_center	T_NK
RORA	CD4_T	219	3.943914111476359e-05	5000	motif_center	T_NK
RORA	CD4_T	220	2.4738702596169455e-05	5000	motif_center	T_NK
RORA	CD4_T	221	-1.4532263031154843e-05	5000	motif_center	T_NK
RORA	CD4_T	222	-2.546027897026024e-05	5000	motif_center	T_NK
RORA	CD4_T	223	-1.0599523677519342e-05	5000	motif_center	T_NK
RORA	CD4_T	224	2.394053024686255e-05	5000	motif_center	T_NK
RORA	CD4_T	225	5.222157459877641e-05	5000	motif_center	T_NK
RORA	CD4_T	226	5.816647537496174e-05	5000	motif_center	T_NK
RORA	CD4_T	227	7.004569662249875e-05	5000	motif_center	T_NK
RORA	CD4_T	228	6.94897390625302e-05	5000	motif_center	T_NK
RORA	CD4_T	229	8.676451742956493e-05	5000	motif_center	T_NK
RORA	CD4_T	230	7.237136868026763e-05	5000	motif_center	T_NK
RORA	CD4_T	231	5.7772766280209196e-05	5000	motif_center	T_NK
RORA	CD4_T	232	7.657917993391565e-05	5000	motif_center	T_NK
RORA	CD4_T	233	0.00011967706448969212	5000	motif_center	T_NK
RORA	CD4_T	234	0.00015531781108086163	5000	motif_center	T_NK
RORA	CD4_T	235	0.00017178753219781453	5000	motif_center	T_NK
RORA	CD4_T	236	0.000223245490645074	5000	motif_center	T_NK
RORA	CD4_T	237	0.00022679506041635867	5000	motif_center	T_NK
RORA	CD4_T	238	0.00022523388501008304	5000	motif_center	T_NK
RORA	CD4_T	239	0.0001956257756124762	5000	motif_center	T_NK
RORA	CD4_T	240	0.00035788929406541667	5000	motif_center	T_NK
RORA	CD4_T	241	0.0005382582171354145	5000	motif_center	T_NK
RORA	CD4_T	242	0.0007533424676128089	5000	motif_center	T_NK
RORA	CD4_T	243	0.000943226583167615	5000	motif_center	T_NK
RORA	CD4_T	244	0.0011046524186597928	5000	motif_center	T_NK
RORA	CD4_T	245	0.0012740283023189333	5000	motif_center	T_NK
RORA	CD4_T	246	0.001425201344859032	5000	motif_center	T_NK
RORA	CD4_T	247	0.0015941610323327868	5000	motif_center	T_NK
RORA	CD4_T	248	0.0017690739970795569	5000	motif_center	T_NK
RORA	CD4_T	249	0.0019637448074234032	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-250	0.001839384539390131	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-249	0.0016257091227157242	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-248	0.0014417183121114016	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-247	0.0012787732229365243	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-246	0.0010948504769750056	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-245	0.0008895696139136948	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-244	0.0007148372448968973	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-243	0.0005521068186774129	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-242	0.0003555957319185373	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-241	0.00016991204879681244	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-240	-1.7937464693472058e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-239	-2.8599070498866973e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-238	-2.00823498767988e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-237	-1.5939174236286394e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-236	-8.117055675339532e-06	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-235	-3.076315186515636e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-234	-4.470753497618548e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-233	-1.0682541738189603e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-232	2.887308338639198e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-231	7.159629996050104e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-230	0.00011135088041992324	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-229	0.0001534719906562845	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-228	0.0001737410843133452	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-227	0.0001608752532499644	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-226	0.00010934735338768292	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-225	0.00011097914266326118	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-224	0.00010185308466364399	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-223	3.999522290317522e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-222	-8.056578018972305e-06	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-221	-3.098329663222925e-06	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-220	6.037440461416008e-07	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-219	1.43238128168942e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-218	-1.5338327876496076e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-217	-4.681051949159817e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-216	-8.646520666140238e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-215	-9.785501179345292e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-214	-7.848966282195157e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-213	-7.382621275098863e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-212	-0.00012119874516320532	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-211	-0.00019343220783848937	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-210	-0.0002612695679393771	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-209	-0.00026701578321505597	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-208	-0.0002572159877926197	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-207	-0.0002425446632850865	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-206	-0.00022207255180125033	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-205	-0.00019844084954052715	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-204	-0.0001817083777272189	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-203	-0.00016759599997558192	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-202	-0.0001151878131747221	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-201	-0.0001072800472093822	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-200	-0.00012786597965409353	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-199	-0.00017099576286219807	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-198	-0.00022789102853314896	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-197	-0.00022943624386592264	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-196	-0.00023720436255113232	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-195	-0.0002494531161262065	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-194	-0.00021587581859946808	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-193	-0.0001698295744128513	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-192	-0.00012350527490973722	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-191	-0.00014427322770630335	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-190	-0.00012646209592685016	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-189	-0.00010907211793272564	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-188	-0.0001275415964796826	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-187	-0.00015059553485786015	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-186	-0.0001699325285119029	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-185	-0.0001958340881042962	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-184	-0.00020380367666837694	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-183	-0.00022714608134940606	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-182	-0.00022438473541611234	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-181	-0.0002519421957418314	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-180	-0.00026890712535053126	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-179	-0.00023881553025569512	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-178	-0.00024209586019546987	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-177	-0.00022588908332744342	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-176	-0.0002083740557649802	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-175	-0.00018168570987014618	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-174	-0.00015966148096209325	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-173	-0.0001741412591221279	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-172	-0.00018228478236747593	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-171	-0.00019471179759133345	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-170	-0.00015761234036350096	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-169	-0.00013959104197850672	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-168	-0.00011902067886603637	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-167	-9.360465718492644e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-166	-6.538847085186617e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-165	-4.704944335187037e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-164	-7.130735765238823e-06	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-163	-2.0001665107467325e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-162	-3.546230176218121e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-161	-6.459577300864296e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-160	-7.464969425595176e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-159	-5.755915334539497e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-158	-6.860595362037343e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-157	-8.263417531041749e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-156	-9.863364404343435e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-155	-0.00013716330022133698	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-154	-0.00017093536270258638	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-153	-0.00016799169011078637	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-152	-0.0001901907999592293	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-151	-0.00020186038146878353	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-150	-0.00024016189495994558	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-149	-0.00022026366345347928	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-148	-0.00020746676943924226	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-147	-0.00019516901153834518	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-146	-0.0001920537768559799	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-145	-0.00021538225851432634	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-144	-0.00019049616076170436	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-143	-0.00020791093229916187	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-142	-0.0001649084786895707	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-141	-0.0001412492750641845	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-140	-0.00012985467247452007	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-139	-8.377625291546183e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-138	-9.02370909567152e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-137	-0.00010982292688649755	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-136	-5.1382175049611515e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-135	-8.582168402298217e-06	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-134	5.4852556719783754e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-133	0.00010535164138036034	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-132	0.00010541621447141642	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-131	0.00012270794873093203	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-130	9.327029251472762e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-129	7.929624114528513e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-128	6.4081331267007e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-127	7.208146365873889e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-126	9.748240579250753e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-125	8.798835728494837e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-124	7.829186342573876e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-123	-1.853084699904176e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-122	-3.4741409678781376e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-121	-5.0879546552778064e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-120	-8.325704296761102e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-119	-8.03206950654345e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-118	-0.0001494998437060963	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-117	-0.00016270686584947663	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-116	-0.00014602683649685057	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-115	-0.0001468793809931905	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-114	-0.000133670613172745	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-113	-0.000134128736377471	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-112	-0.0001563943724233706	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-111	-0.000178680952378918	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-110	-0.00017312588709734664	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-109	-0.00011767558651937671	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-108	-4.2384644549990115e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-107	-4.14666779422054e-06	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-106	-1.2569145722876509e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-105	-5.806116837310353e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-104	-5.2869110130364556e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-103	-2.69149310599486e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-102	8.772395407905193e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-101	0.0001329794971524252	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-100	0.00011675060994367163	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-99	0.00013807556957999827	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-98	0.000122508124971082	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-97	0.00014377112876091643	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-96	0.00018294978333098944	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-95	0.00017612506460930582	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-94	0.00014847975916415426	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-93	0.00013035555211017135	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-92	9.765518869376882e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-91	3.8633274839156365e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-90	4.3349756493336975e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-89	-3.0887939389262833e-05	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-88	-0.00013430674232211377	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-87	-0.0002118368132339103	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-86	-0.00025936377413629964	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-85	-0.0002725463643544709	5000	motif_center	T_NK
RORA	NK_T_cytotoxic	-84	-0.000269428511656939	5000	motif_center	T_NK
