tf	group	offset_bp	cutsite_cpm	n_sites	total_motif_hits	signal_column	site_coordinate	lineage
SPIB	B_cell	-85	0.00557849224688769	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-84	0.005667724168004982	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-83	0.005686221864560051	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-82	0.00556325118532316	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-81	0.005705631433298717	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-80	0.0056244759909973175	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-79	0.005714359227746961	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-78	0.005793039623064942	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-77	0.005846578765926514	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-76	0.005618614038766045	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-75	0.00573989127528123	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-74	0.005783921038303117	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-73	0.005796817327532151	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-72	0.005862080370527938	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-71	0.005863643555105423	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-70	0.0058365483172018034	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-69	0.005861168507748336	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-68	0.006007587004847227	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-67	0.0060323374558422715	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-66	0.006069463139730365	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-65	0.006054091803984999	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-64	0.00597423901418514	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-63	0.006139415742188195	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-62	0.006201682679715984	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-61	0.006299251585941972	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-60	0.006158564778695221	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-59	0.006147492202600904	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-58	0.006129124765497896	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-57	0.006314492653360645	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-56	0.006621137784682589	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-55	0.0065776290851275315	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-54	0.006341848421285031	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-53	0.006238547829846623	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-52	0.006361127724188129	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-51	0.006512496303234177	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-50	0.0065365954314971645	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-49	0.006473416633494065	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-48	0.006501163198333515	119634	119634	cutsite_bigwig	motif_center	B_cell
